entry_time,nifty_signal,nifty_spot,sensex_atm,entry_strike,option_type,entry_price,exit_target,stop_loss,lot_size,quantity_lots,capital_deployed,instrument_key,status,exit_time,exit_price,pnl_per_lot,total_pnl,pnl_pct,holding_minutes,exit_reason,type
2026-03-11 10:31:20,BEARISH,24139.90,,78100,PE,620.00,669.60,527.00,20,8,99200.00,,CLOSED,2026-03-11 10:34:13,675.20,55.2,8832.00,+8.90,2,TARGET_HIT,v3
2026-03-11 10:40:22,BEARISH,24086.10,,77900,PE,612.75,661.77,520.84,20,8,98040.00,,CLOSED,2026-03-11 10:44:26,664.00,51.25,8200.00,+8.36,4,TARGET_HIT,v3
2026-03-11 10:44:32,BEARISH,24071.45,,77800,PE,594.60,642.17,505.41,20,8,95136.00,,CLOSED,2026-03-11 10:46:45,644.35,49.75,7960.00,+8.37,2,TARGET_HIT,v3
2026-03-11 10:46:51,BEARISH,24051.20,,77800,PE,638.35,689.42,542.60,20,7,89369.00,,CLOSED,2026-03-11 10:52:51,579.60,-58.75,-8225.00,-9.20,6,TIME_EXIT,v3
2026-03-11 11:13:34,BEARISH,24073.95,,77800,PE,586.55,633.47,498.57,20,8,93848.00,,CLOSED,2026-03-11 11:16:37,637.30,50.75,8120.00,+8.65,3,TARGET_HIT,v3
2026-03-11 11:16:44,BEARISH,24050.15,,77700,PE,588.85,635.96,500.52,20,8,94216.00,,CLOSED,2026-03-11 11:20:17,644.15,55.3,8848.00,+9.39,3,TARGET_HIT,v3
2026-03-11 11:20:23,BEARISH,24030.30,,77700,PE,638.00,689.04,542.30,20,7,89320.00,,CLOSED,2026-03-11 11:24:37,692.30,54.3,7602.00,+8.51,4,TARGET_HIT,v3
2026-03-11 11:24:43,BEARISH,24013.75,,77600,PE,644.45,696.01,547.78,20,7,90223.00,,CLOSED,2026-03-11 11:30:43,608.70,-35.75,-5005.00,-5.55,6,TIME_EXIT,v3
2026-03-11 11:30:49,BEARISH,24027.00,,77700,PE,670.35,723.98,569.80,20,7,93849.00,,CLOSED,2026-03-11 11:31:56,729.55,59.2,8288.00,+8.83,1,TARGET_HIT,v3
2026-03-11 11:34:39,BEARISH,23999.75,,77500,PE,621.40,671.11,528.19,20,8,99424.00,,CLOSED,2026-03-11 11:35:59,672.30,50.9,8144.00,+8.19,1,TARGET_HIT,v3
2026-03-11 11:37:42,BEARISH,24016.20,,77600,PE,647.50,699.30,550.38,20,7,90650.00,,CLOSED,2026-03-11 11:43:42,654.50,7.0,980.00,+1.08,6,TIME_EXIT,v3
2026-03-11 11:49:41,BEARISH,23999.00,,77600,PE,684.05,738.77,581.44,20,7,95767.00,,CLOSED,2026-03-11 11:52:36,739.70,55.65,7791.00,+8.14,2,TARGET_HIT,v3
2026-03-11 11:52:41,BEARISH,23976.20,,77500,PE,691.05,746.33,587.39,20,7,96747.00,,CLOSED,2026-03-11 11:58:43,683.95,-7.1,-994.00,-1.03,6,TIME_EXIT,v3
2026-03-11 11:58:48,BEARISH,23979.90,,77500,PE,682.55,737.15,580.17,20,7,95557.00,,CLOSED,2026-03-11 11:59:33,680.70,-1.85,-259.00,-0.27,0,TRAILING_SL,v3
2026-03-11 12:01:49,BEARISH,23995.65,,77500,PE,648.15,700.00,550.93,20,7,90741.00,,CLOSED,2026-03-11 12:07:50,627.85,-20.3,-2842.00,-3.13,6,TIME_EXIT,v3
2026-03-11 12:41:00,BEARISH,23977.35,,77500,PE,647.95,699.79,550.76,20,7,90713.00,,CLOSED,2026-03-11 12:47:00,597.50,-50.45,-7063.00,-7.79,6,TIME_EXIT,v3
2026-03-11 12:47:07,BEARISH,23994.95,,77600,PE,658.75,711.45,559.94,20,7,92225.00,,CLOSED,2026-03-11 12:49:02,662.00,3.25,455.00,+0.49,1,TRAILING_SL,v3
2026-03-11 12:59:05,BEARISH,23974.85,,77500,PE,650.15,702.16,552.63,20,7,91021.00,,CLOSED,2026-03-11 13:00:48,620.00,-30.15,-4221.00,-4.64,1,TRAILING_SL,v3
2026-03-11 13:14:09,BEARISH,23923.80,,77300,PE,645.45,697.09,548.63,20,7,90363.00,,CLOSED,2026-03-11 13:18:19,639.25,-6.2,-868.00,-0.96,4,TRAILING_SL,v3
2026-03-11 13:18:25,BEARISH,23932.20,,77400,PE,685.20,740.02,582.42,20,7,95928.00,,CLOSED,2026-03-11 13:24:25,645.05,-40.15,-5621.00,-5.86,6,TIME_EXIT,v3
2026-03-11 13:44:16,BEARISH,23965.15,,77500,PE,694.80,750.38,590.58,20,7,97272.00,,CLOSED,2026-03-11 13:48:39,699.75,4.95,693.00,+0.71,4,TRAILING_SL,v3
2026-03-11 13:53:21,BEARISH,23956.45,,77500,PE,685.25,740.07,582.46,20,7,95935.00,,CLOSED,2026-03-11 13:58:30,690.50,5.25,735.00,+0.77,5,TRAILING_SL,v3
2026-03-11 13:59:24,BEARISH,23956.50,,77400,PE,623.70,673.60,530.14,20,8,99792.00,,CLOSED,2026-03-11 14:00:50,627.70,4.0,640.00,+0.64,1,TRAILING_SL,v3
2026-03-11 14:02:21,BEARISH,23942.65,,77400,PE,655.05,707.45,556.79,20,7,91707.00,,CLOSED,2026-03-11 14:08:21,661.00,5.95,833.00,+0.91,6,TIME_EXIT,v3
2026-03-11 14:11:27,BEARISH,23938.00,,77400,PE,663.30,716.36,563.80,20,7,92862.00,,CLOSED,2026-03-11 14:17:28,671.25,7.95,1113.00,+1.20,6,TIME_EXIT,v3
2026-03-11 14:17:34,BEARISH,23932.05,,77400,PE,670.40,724.03,569.84,20,7,93856.00,,CLOSED,2026-03-11 14:19:06,724.20,53.8,7532.00,+8.03,1,TARGET_HIT,v3
2026-03-11 14:26:34,BEARISH,23902.55,,77300,PE,657.40,709.99,558.79,20,7,92036.00,,CLOSED,2026-03-11 14:27:43,658.75,1.35,189.00,+0.21,1,TRAILING_SL,v3
2026-03-11 14:29:30,BEARISH,23965.00,,77500,PE,680.35,734.78,578.30,20,7,95249.00,,CLOSED,2026-03-11 14:31:35,734.95,54.6,7644.00,+8.03,2,TARGET_HIT,v3
2026-03-11 14:38:36,BEARISH,23924.05,,77300,PE,618.35,667.82,525.60,20,8,98936.00,,CLOSED,2026-03-11 14:44:36,636.05,17.7,2832.00,+2.86,6,TIME_EXIT,v3
2026-03-11 15:02:45,BEARISH,23906.60,,77300,PE,640.05,691.25,544.04,20,7,89607.00,,CLOSED,2026-03-11 15:05:08,645.95,5.9,826.00,+0.92,2,TRAILING_SL,v3
